Año,Mes,Fecha y hora,Dia de la semana,Comuna/Corregimiento,Area del Hecho,Clase de Area Hecho,Genero,Edad,Mecanismo Muerte,Evento relacionado con el hecho
2016,7,2016-07-06T21:50:00.000,miércoles,5,Zona urbana,Casa,Masculino,92,Arma Contundente,Violencia impulsiva o expresiva
2016,7,2016-07-13T00:00:00.000,miércoles,6,Zona Rural,Finca o Campo Abierto,Masculino,25,Arma de Fuego,Desconocido / Por Establecer
2016,7,2016-07-14T09:20:00.000,jueves,3,Zona urbana,Otro Lugar,Masculino,27,Arma de Fuego,Violencia impulsiva o expresiva
2016,7,2016-07-29T14:00:00.000,viernes,El Caguán,Zona Rural,Espacio o Vía Pública,Masculino,29,Arma de Fuego,Violencia instrumental
2016,8,2016-08-23T11:15:00.000,martes,8,Zona urbana,Espacio o Vía Pública,Masculino,25,Arma de Fuego,Violencia impulsiva o expresiva
2016,9,2016-09-03T09:00:00.000,sábado,4,Zona urbana,Espacio o Vía Pública,Femenino,32,Arma de Fuego,Violencia impulsiva o expresiva
2016,9,2016-09-03T11:20:00.000,sábado,4,Zona urbana,Espacio o Vía Pública,Masculino,39,Arma de Fuego,Violencia impulsiva o expresiva
2016,9,2016-09-15T00:32:00.000,jueves,6,Zona urbana,Espacio o Vía Pública,Masculino,23,Arma Blanca,Violencia impulsiva o expresiva
2016,9,2016-09-17T03:00:00.000,sábado,9,Zona urbana,Espacio o Vía Pública,Masculino,26,Arma Blanca,Violencia impulsiva o expresiva
2016,9,2016-09-24T00:15:00.000,sábado,6,Zona urbana,Espacio o Vía Pública,Masculino,21,Arma de Fuego,Violencia impulsiva o expresiva
2016,9,2016-09-27T00:00:00.000,martes,Rio de la Ceibas,Zona Rural,Finca o Campo Abierto,Masculino,46,Arma de Fuego,Violencia impulsiva o expresiva
2016,9,2016-09-29T11:20:00.000,jueves,8,Zona urbana,Finca o Campo Abierto,Masculino,42,Arma Contundente,Desconocido / Por Establecer
2016,10,2016-10-01T11:45:00.000,sábado,3,Zona urbana,Espacio o Vía Pública,Masculino,44,Arma Blanca,Violencia impulsiva o expresiva
2016,10,2016-10-15T18:45:00.000,sábado,6,Zona urbana,Espacio o Vía Pública,Masculino,51,Arma Blanca,Violencia impulsiva o expresiva
2016,10,2016-10-15T13:00:00.000,sábado,9,Zona urbana,Espacio o Vía Pública,Masculino,44,Arma de Fuego,Violencia impulsiva o expresiva
2016,10,2016-10-19T17:30:00.000,miércoles,4,Zona urbana,Casa,Masculino,46,Arma Blanca,Violencia impulsiva o expresiva
2016,10,2016-10-25T19:40:00.000,martes,6,Zona urbana,Finca o Campo Abierto,Masculino,53,Arma Blanca,Desconocido / Por Establecer
2016,10,2016-10-28T20:00:00.000,viernes,8,Zona urbana,Espacio o Vía Pública,Masculino,63,Arma de Fuego,Desconocido / Por Establecer
2016,11,2016-11-18T12:30:00.000,viernes,6,Zona urbana,Espacio o Vía Pública,Femenino,36,Arma de Fuego,Violencia instrumental
2016,11,2016-11-18T10:30:00.000,viernes,8,Zona urbana,Espacio o Vía Pública,Masculino,22,Arma de Fuego,Desconocido / Por Establecer
2016,11,2016-11-27T21:30:00.000,domingo,8,Zona urbana,Espacio o Vía Pública,Masculino,25,Arma de Fuego,Desconocido / Por Establecer
2016,12,2016-12-03T01:50:00.000,sábado,6,Zona urbana,Espacio o Vía Pública,Masculino,21,Arma de Fuego,Violencia impulsiva o expresiva
2016,12,2016-12-03T16:00:00.000,sábado,Vegalarga,Zona Rural,Finca o Campo Abierto,Femenino,18,Arma Blanca,Violencia impulsiva o expresiva
2016,12,2016-12-11T22:30:00.000,domingo,7,Zona urbana,Casa,Masculino,54,Arma Blanca,Violencia impulsiva o expresiva
2016,12,2016-12-11T16:20:00.000,domingo,9,Zona urbana,Espacio o Vía Pública,Masculino,38,Arma de Fuego,Violencia impulsiva o expresiva
2016,12,2016-12-14T20:00:00.000,miércoles,3,Zona urbana,Espacio o Vía Pública,Masculino,22,Arma de Fuego,Violencia impulsiva o expresiva
2016,12,2016-12-31T14:40:00.000,sábado,6,Zona urbana,Espacio o Vía Pública,Masculino,26,Arma de Fuego,Violencia impulsiva o expresiva
2017,1,2017-01-01T06:30:00.000,domingo,8,Zona urbana,Espacio o Vía Pública,Masculino,38,Arma Blanca,Violencia impulsiva o expresiva
2017,1,2017-01-25T22:30:00.000,miércoles,4,Zona urbana,Espacio o Vía Pública,Femenino,34,Arma de Fuego,Violencia impulsiva o expresiva
2017,2,2017-02-11T20:40:00.000,sábado,6,Zona urbana,Espacio o Vía Pública,Masculino,13,Arma de Fuego,Violencia impulsiva o expresiva
2017,2,2017-02-14T00:30:00.000,martes,6,Zona urbana,Espacio o Vía Pública,Masculino,21,Arma Blanca,Violencia impulsiva o expresiva
2017,2,2017-02-17T05:10:00.000,viernes,6,Zona urbana,Espacio o Vía Pública,Masculino,22,Arma Blanca,Violencia instrumental
2017,2,2017-02-17T11:50:00.000,viernes,8,Zona urbana,Espacio o Vía Pública,Masculino,21,Arma de Fuego,Violencia impulsiva o expresiva
2017,2,2017-02-17T11:50:00.000,viernes,8,Zona urbana,Espacio o Vía Pública,Masculino,22,Arma de Fuego,Violencia impulsiva o expresiva
2017,2,2017-02-18T18:10:00.000,sábado,6,Zona urbana,Espacio o Vía Pública,Masculino,23,Arma de Fuego,Violencia impulsiva o expresiva
2017,2,2017-02-18T22:40:00.000,sábado,10,Zona urbana,Espacio o Vía Pública,Masculino,60,Arma Contundente,Violencia impulsiva o expresiva
2017,2,2017-02-20T18:40:00.000,lunes,8,Zona urbana,Espacio o Vía Pública,Masculino,16,Arma Blanca,Violencia impulsiva o expresiva
2017,2,2017-02-26T00:30:00.000,domingo,6,Zona urbana,Espacio o Vía Pública,Masculino,19,Arma de Fuego,Violencia impulsiva o expresiva
2017,2,2017-02-27T01:00:00.000,lunes,8,Zona urbana,Espacio o Vía Pública,Masculino,25,Arma Blanca,Violencia impulsiva o expresiva
2017,3,2017-03-07T15:15:00.000,martes,9,Zona urbana,Casa,Masculino,55,Arma de Fuego,Violencia impulsiva o expresiva
2017,3,2017-03-19T16:00:00.000,domingo,8,Zona urbana,Espacio o Vía Pública,Masculino,85,Arma de Fuego,Violencia impulsiva o expresiva
2017,3,2017-03-23T17:00:00.000,jueves,7,Zona urbana,Espacio o Vía Pública,Masculino,62,Arma de Fuego,Violencia impulsiva o expresiva
2017,3,2017-03-27T15:00:00.000,lunes,9,Zona urbana,Espacio o Vía Pública,Masculino,18,Arma de Fuego,Violencia impulsiva o expresiva
2017,4,2017-04-02T03:00:00.000,domingo,1,Zona urbana,Espacio o Vía Pública,Masculino,20,Arma Blanca,Violencia instrumental
2017,4,2017-04-02T08:05:00.000,domingo,10,Zona urbana,Espacio o Vía Pública,Masculino,22,Arma Blanca,Violencia impulsiva o expresiva
2017,4,2017-04-06T20:50:00.000,jueves,10,Zona urbana,Espacio o Vía Pública,Masculino,22,Arma de Fuego,Violencia impulsiva o expresiva
2017,4,2017-04-09T16:15:00.000,domingo,8,Zona urbana,Espacio o Vía Pública,Masculino,22,Arma de Fuego,Violencia instrumental
2017,4,2017-04-09T12:30:00.000,domingo,6,Zona urbana,Espacio o Vía Pública,Masculino,28,Arma Blanca,Violencia impulsiva o expresiva
2017,4,2017-04-09T20:00:00.000,domingo,4,Zona urbana,Espacio o Vía Pública,Masculino,33,Arma Blanca,Violencia impulsiva o expresiva
2017,4,2017-04-10T01:00:00.000,lunes,6,Zona urbana,Espacio o Vía Pública,Masculino,27,Arma Blanca,Violencia impulsiva o expresiva
2017,4,2017-04-11T11:15:00.000,martes,6,Zona urbana,Casa,Masculino,17,Arma de Fuego,Violencia instrumental
2017,4,2017-04-16T02:00:00.000,domingo,6,Zona urbana,Espacio o Vía Pública,Masculino,24,Arma de Fuego,Violencia impulsiva o expresiva
2017,4,2017-04-23T18:00:00.000,domingo,10,Zona urbana,Rio / Laguna,Masculino,23,Arma de Fuego,Violencia impulsiva o expresiva
2017,4,2017-04-29T02:20:00.000,sábado,6,Zona urbana,Espacio o Vía Pública,Masculino,67,Arma Blanca,Violencia instrumental
2017,4,2017-04-30T18:30:00.000,domingo,10,Zona urbana,Bar o similares,Masculino,40,Arma Blanca,Violencia impulsiva o expresiva
2017,5,2017-05-05T23:42:00.000,viernes,4,Zona urbana,Espacio o Vía Pública,Femenino,24,Arma de Fuego,Violencia impulsiva o expresiva
2017,5,2017-05-12T21:00:00.000,viernes,8,Zona urbana,Casa,Masculino,44,Arma Blanca,Violencia impulsiva o expresiva
2017,5,2017-05-18T17:50:00.000,jueves,Vegalarga,Zona Rural,Espacio o Vía Pública,Masculino,37,Arma de Fuego,Violencia instrumental
2017,5,2017-05-21T08:40:00.000,domingo,4,Zona urbana,Espacio o Vía Pública,Masculino,20,Arma Blanca,Violencia impulsiva o expresiva
2017,5,2017-05-22T00:05:00.000,lunes,6,Zona urbana,Casa,Masculino,14,Arma Blanca,Violencia impulsiva o expresiva
2017,5,2017-05-25T22:20:00.000,jueves,1,Zona urbana,Espacio o Vía Pública,Masculino,23,Arma de Fuego,Violencia impulsiva o expresiva
2017,5,2017-05-28T22:45:00.000,domingo,6,Zona urbana,Espacio o Vía Pública,Masculino,25,Arma de Fuego,Violencia instrumental
2017,6,2017-06-02T15:30:00.000,viernes,8,Zona urbana,Rio / Laguna,Masculino,20,Arma de Fuego,Violencia impulsiva o expresiva
2017,6,2017-06-03T23:00:00.000,sábado,3,Zona urbana,Espacio o Vía Pública,Masculino,18,Arma de Fuego,Violencia impulsiva o expresiva
2017,6,2017-06-03T21:50:00.000,sábado,San Luis,Zona Rural,Casa,Masculino,49,Arma Blanca,Violencia impulsiva o expresiva
2017,6,2017-06-11T04:30:00.000,domingo,6,Zona urbana,Espacio o Vía Pública,Masculino,19,Arma Blanca,Violencia impulsiva o expresiva
2017,6,2017-06-11T11:30:00.000,domingo,6,Zona urbana,Espacio o Vía Pública,Femenino,39,Arma de Fuego,Violencia impulsiva o expresiva
2017,6,2017-06-14T01:00:00.000,miércoles,6,Zona urbana,Casa,Femenino,3,Arma Blanca,Violencia impulsiva o expresiva
2017,6,2017-06-14T01:00:00.000,miércoles,6,Zona urbana,Casa,Femenino,28,Arma Blanca,Violencia impulsiva o expresiva
2017,6,2017-06-21T19:00:00.000,miércoles,8,Zona urbana,Espacio o Vía Pública,Masculino,35,Arma de Fuego,Violencia impulsiva o expresiva
2017,6,2017-06-25T04:00:00.000,domingo,6,Zona urbana,Espacio o Vía Pública,Masculino,41,Arma Blanca,Violencia impulsiva o expresiva
2017,6,2017-06-27T20:50:00.000,martes,8,Zona urbana,Espacio o Vía Pública,Masculino,18,Arma de Fuego,Violencia impulsiva o expresiva
2017,7,2017-07-04T05:00:00.000,martes,8,Zona urbana,Espacio o Vía Pública,Masculino,22,Arma de Fuego,Violencia impulsiva o expresiva
2017,7,2017-07-08T18:50:00.000,sábado,8,Zona urbana,Espacio o Vía Pública,Masculino,22,Arma de Fuego,Violencia instrumental
2017,7,2017-07-08T18:50:00.000,sábado,8,Zona urbana,Espacio o Vía Pública,Masculino,52,Arma de Fuego,Violencia instrumental
2017,7,2017-07-16T03:20:00.000,domingo,6,Zona urbana,Casa,Masculino,41,Arma de Fuego,Violencia impulsiva o expresiva
2017,7,2017-07-16T01:35:00.000,domingo,8,Zona urbana,Espacio o Vía Pública,Masculino,25,Arma de Fuego,Violencia instrumental
2017,7,2017-07-17T00:00:00.000,lunes,9,Zona urbana,Rio / Laguna,Masculino,32,Arma de Fuego,Desconocido / Por Establecer
2017,7,2017-07-17T01:10:00.000,lunes,10,Zona urbana,Finca o Campo Abierto,Masculino,42,Arma de Fuego,Violencia impulsiva o expresiva
2017,7,2017-07-28T21:05:00.000,viernes,6,Zona urbana,Espacio o Vía Pública,Masculino,24,Arma de Fuego,Violencia impulsiva o expresiva
2017,7,2017-07-28T21:05:00.000,viernes,6,Zona urbana,Espacio o Vía Pública,Masculino,50,Arma de Fuego,Violencia impulsiva o expresiva
2017,8,2017-08-04T21:00:00.000,viernes,6,Zona urbana,Espacio o Vía Pública,Masculino,20,Arma de Fuego,Violencia instrumental
2017,8,2017-08-05T22:00:00.000,sábado,6,Zona urbana,Espacio o Vía Pública,Masculino,25,Arma de Fuego,Violencia instrumental
2017,8,2017-08-08T22:50:00.000,martes,6,Zona urbana,Espacio o Vía Pública,Masculino,19,Arma de Fuego,Violencia instrumental
2017,8,2017-08-08T22:50:00.000,martes,6,Zona urbana,Espacio o Vía Pública,Masculino,22,Arma de Fuego,Violencia instrumental
2017,8,2017-08-19T19:30:00.000,sábado,10,Zona urbana,Espacio o Vía Pública,Masculino,30,Arma de Fuego,Violencia instrumental
2017,8,2017-08-22T20:00:00.000,martes,9,Zona urbana,Espacio o Vía Pública,Masculino,21,Arma de Fuego,Violencia instrumental
2017,8,2017-08-22T20:30:00.000,martes,6,Zona urbana,Espacio o Vía Pública,Masculino,26,Arma de Fuego,Violencia impulsiva o expresiva
2017,8,2017-08-25T20:50:00.000,viernes,6,Zona urbana,Espacio o Vía Pública,Masculino,33,Arma de Fuego,Violencia instrumental
2017,8,2017-08-26T19:30:00.000,sábado,8,Zona urbana,Espacio o Vía Pública,Masculino,24,Arma de Fuego,Violencia instrumental
2017,9,2017-09-02T04:00:00.000,sábado,5,Zona urbana,Espacio o Vía Pública,Femenino,26,Arma Blanca,Violencia impulsiva o expresiva
2017,9,2017-09-10T16:00:00.000,domingo,4,Zona urbana,Espacio o Vía Pública,Masculino,39,Arma Blanca,Violencia impulsiva o expresiva
2017,9,2017-09-18T01:00:00.000,lunes,1,Zona urbana,Espacio o Vía Pública,Masculino,55,Arma Blanca,Violencia impulsiva o expresiva
2017,9,2017-09-24T03:15:00.000,domingo,6,Zona urbana,Lugar de Trabajo,Masculino,61,Arma de Fuego,Violencia instrumental
2017,10,2017-10-04T18:10:00.000,miércoles,8,Zona urbana,Casa,Masculino,15,Arma de Fuego,Violencia impulsiva o expresiva
2017,10,2017-10-05T00:00:00.000,jueves,9,Zona urbana,Finca o Campo Abierto,Masculino,17,Arma de Fuego,Desconocido / Por Establecer
2017,10,2017-10-11T15:50:00.000,miércoles,9,Zona urbana,Espacio o Vía Pública,Masculino,28,Arma de Fuego,Violencia impulsiva o expresiva
2017,10,2017-10-18T19:30:00.000,miércoles,6,Zona urbana,Espacio o Vía Pública,Masculino,32,Arma Contundente,Violencia impulsiva o expresiva
2017,10,2017-10-31T20:00:00.000,martes,9,Zona urbana,Espacio o Vía Pública,Masculino,49,Arma de Fuego,Violencia impulsiva o expresiva
2017,11,2017-11-02T12:30:00.000,jueves,1,Zona urbana,Espacio o Vía Pública,Masculino,45,Arma de Fuego,Violencia instrumental
2017,11,2017-11-02T18:00:00.000,jueves,6,Zona urbana,Espacio o Vía Pública,Masculino,41,Arma de Fuego,Violencia instrumental
2017,11,2017-11-05T09:00:00.000,domingo,1,Zona urbana,Casa,Masculino,23,Arma de Fuego,Violencia impulsiva o expresiva
2017,11,2017-11-07T01:05:00.000,martes,4,Zona urbana,Espacio o Vía Pública,Masculino,25,Arma Blanca,Violencia impulsiva o expresiva
2017,11,2017-11-11T17:10:00.000,sábado,4,Zona urbana,Rio / Laguna,Masculino,84,Estrangulación /Asfixia,Desconocido / Por Establecer
2017,11,2017-11-18T05:30:00.000,sábado,9,Zona urbana,Casa,Femenino,38,Estrangulación /Asfixia,Violencia impulsiva o expresiva
2017,12,2017-12-17T01:00:00.000,domingo,6,Zona urbana,Finca o Campo Abierto,Masculino,23,Arma de Fuego,Violencia instrumental
2017,12,2017-12-18T22:15:00.000,lunes,9,Zona urbana,Espacio o Vía Pública,Masculino,30,Arma de Fuego,Violencia impulsiva o expresiva
2017,12,2017-12-20T19:45:00.000,miércoles,3,Zona urbana,Espacio o Vía Pública,Masculino,20,Arma de Fuego,Violencia impulsiva o expresiva
2017,12,2017-12-23T03:30:00.000,sábado,9,Zona urbana,Espacio o Vía Pública,Masculino,31,Arma de Fuego,Violencia impulsiva o expresiva
2017,12,2017-12-26T06:30:00.000,martes,6,Zona urbana,Espacio o Vía Pública,Masculino,28,Arma Contundente,Violencia impulsiva o expresiva
2018,1,2018-01-12T14:00:00.000,viernes,6,Zona urbana,Espacio o Vía Pública,Masculino,15,Arma de Fuego,Violencia impulsiva o expresiva
2018,1,2018-01-19T00:00:00.000,viernes,8,Zona urbana,Casa,Masculino,36,Estrangulación /Asfixia,Desconocido / Por Establecer
2018,1,2018-01-26T11:20:00.000,viernes,2,Zona urbana,Finca o Campo Abierto,Masculino,25,Arma de Fuego,Violencia impulsiva o expresiva
2018,2,2018-02-04T00:00:00.000,domingo,6,Zona urbana,Rio / Laguna,Masculino,51,Arma de Fuego,Violencia impulsiva o expresiva
2018,2,2018-02-10T20:20:00.000,sábado,8,Zona urbana,Espacio o Vía Pública,Masculino,18,Arma de Fuego,Violencia impulsiva o expresiva
2018,2,2018-02-10T18:00:00.000,sábado,6,Zona urbana,Bar o similares,Masculino,25,Arma Blanca,Violencia impulsiva o expresiva
2018,2,2018-02-11T14:30:00.000,domingo,2,Zona urbana,Casa,Femenino,18,Estrangulación /Asfixia,Violencia impulsiva o expresiva (feminicidio)
2018,2,2018-02-15T18:00:00.000,jueves,7,Zona urbana,Espacio o Vía Pública,Masculino,29,Arma de Fuego,Violencia instrumental
2018,3,2018-03-02T12:30:00.000,viernes,6,Zona urbana,Espacio o Vía Pública,Masculino,17,Arma Blanca,Violencia impulsiva o expresiva
2018,3,2018-03-07T11:35:00.000,miércoles,1,Zona urbana,Casa,Masculino,61,Arma Blanca,Violencia impulsiva o expresiva
2018,3,2018-03-15T19:00:00.000,jueves,5,Zona urbana,Espacio o Vía Pública,Masculino,28,Arma de Fuego,Violencia impulsiva o expresiva
2018,3,2018-03-18T08:40:00.000,domingo,8,Zona urbana,Espacio o Vía Pública,Femenino,25,Arma de Fuego,Violencia instrumental
2018,3,2018-03-20T04:10:00.000,martes,10,Zona urbana,Espacio o Vía Pública,Masculino,38,Arma Blanca,Violencia impulsiva o expresiva
2018,3,2018-03-25T00:40:00.000,domingo,9,Zona urbana,Espacio o Vía Pública,Masculino,21,Arma de Fuego,Violencia impulsiva o expresiva
2018,4,2018-04-01T07:00:00.000,domingo,1,Zona urbana,Espacio o Vía Pública,Masculino,20,Arma Blanca,Violencia impulsiva o expresiva
2018,4,2018-04-03T02:00:00.000,martes,10,Zona urbana,Espacio o Vía Pública,Masculino,53,Arma de Fuego,Violencia instrumental
2018,4,2018-04-08T22:25:00.000,domingo,6,Zona urbana,Espacio o Vía Pública,Masculino,30,Arma de Fuego,Violencia impulsiva o expresiva
2018,4,2018-04-18T15:15:00.000,miércoles,3,Zona urbana,Espacio o Vía Pública,Masculino,27,Arma de Fuego,Violencia impulsiva o expresiva
2018,4,2018-04-18T11:30:00.000,miércoles,9,Zona urbana,Espacio o Vía Pública,Masculino,54,Arma de Fuego,Violencia instrumental
2018,4,2018-04-24T00:00:00.000,martes,Fortalecillas,Zona Rural,Espacio o Vía Pública,Masculino,21,Arma de Fuego,Violencia instrumental
2018,5,2018-05-03T23:10:00.000,jueves,10,Zona urbana,Espacio o Vía Pública,Masculino,20,Arma de Fuego,Violencia impulsiva o expresiva
2018,5,2018-05-06T00:11:00.000,domingo,8,Zona urbana,Espacio o Vía Pública,Femenino,33,Arma de Fuego,Violencia impulsiva o expresiva
2018,5,2018-05-06T00:11:00.000,domingo,8,Zona urbana,Espacio o Vía Pública,Masculino,26,Arma de Fuego,Violencia impulsiva o expresiva
2018,5,2018-05-10T20:30:00.000,jueves,8,Zona urbana,Espacio o Vía Pública,Masculino,50,Arma Blanca,Violencia impulsiva o expresiva
2018,5,2018-05-13T06:00:00.000,domingo,8,Zona urbana,Espacio o Vía Pública,Masculino,21,Arma de Fuego,Violencia impulsiva o expresiva
2018,5,2018-05-14T03:00:00.000,lunes,Aipecito,Zona Rural,Espacio o Vía Pública,Masculino,16,Arma Blanca,Violencia impulsiva o expresiva
2018,5,2018-05-19T22:30:00.000,sábado,6,Zona urbana,Espacio o Vía Pública,Masculino,18,Arma de Fuego,Violencia impulsiva o expresiva
2018,5,2018-05-20T16:30:00.000,domingo,Chapinero,Zona Rural,Espacio o Vía Pública,Masculino,26,Arma Blanca,Violencia impulsiva o expresiva
2018,5,2018-05-31T18:00:00.000,jueves,6,Zona urbana,Espacio o Vía Pública,Masculino,19,Arma de Fuego,Violencia instrumental
2018,6,2018-06-03T03:00:00.000,domingo,3,Zona urbana,Espacio o Vía Pública,Masculino,25,Arma Blanca,Violencia impulsiva o expresiva
2018,6,2018-06-03T01:00:00.000,domingo,10,Zona urbana,Espacio o Vía Pública,Masculino,23,Arma Blanca,Violencia impulsiva o expresiva
2018,6,2018-06-06T23:30:00.000,miércoles,San Luis,Zona Rural,Espacio o Vía Pública,Masculino,48,Arma de Fuego,Violencia impulsiva o expresiva
2018,6,2018-06-08T19:00:00.000,viernes,10,Zona urbana,Espacio o Vía Pública,Masculino,27,Arma Blanca,Violencia instrumental
2018,6,2018-06-10T19:00:00.000,domingo,8,Zona urbana,Espacio o Vía Pública,Masculino,25,Arma de Fuego,Violencia impulsiva o expresiva
2018,6,2018-06-16T20:20:00.000,sábado,8,Zona urbana,Espacio o Vía Pública,Masculino,28,Arma de Fuego,Violencia impulsiva o expresiva
2018,6,2018-06-22T20:30:00.000,viernes,4,Zona urbana,Espacio o Vía Pública,Masculino,18,Arma Blanca,Violencia impulsiva o expresiva
2018,6,2018-06-24T11:30:00.000,domingo,8,Zona urbana,Espacio o Vía Pública,Masculino,25,Arma de Fuego,Violencia impulsiva o expresiva
2018,6,2018-06-24T20:20:00.000,domingo,1,Zona urbana,Espacio o Vía Pública,Masculino,18,Arma Blanca,Violencia impulsiva o expresiva
2018,6,2018-06-26T20:00:00.000,martes,6,Zona urbana,Otro Lugar,Masculino,54,Arma de Fuego,Violencia instrumental
2018,6,2018-06-26T20:35:00.000,martes,2,Zona urbana,Espacio o Vía Pública,Masculino,17,Arma de Fuego,Violencia impulsiva o expresiva
2018,6,2018-06-30T14:30:00.000,sábado,9,Zona urbana,Espacio o Vía Pública,Masculino,30,Arma Blanca,Violencia impulsiva o expresiva
2018,7,2018-07-01T21:30:00.000,domingo,6,Zona urbana,Espacio o Vía Pública,Masculino,23,Arma de Fuego,Violencia impulsiva o expresiva
2018,7,2018-07-01T21:30:00.000,domingo,6,Zona urbana,Espacio o Vía Pública,Masculino,41,Arma de Fuego,Violencia impulsiva o expresiva
2018,7,2018-07-01T15:00:00.000,domingo,4,Zona urbana,Espacio o Vía Pública,Masculino,30,Arma Blanca,Violencia impulsiva o expresiva
2018,7,2018-07-09T01:30:00.000,lunes,2,Zona urbana,Espacio o Vía Pública,Masculino,35,Arma Blanca,Violencia impulsiva o expresiva
2018,7,2018-07-10T14:00:00.000,martes,6,Zona urbana,Finca o Campo Abierto,Masculino,44,Arma de Fuego,Violencia impulsiva o expresiva
2018,7,2018-07-12T21:30:00.000,jueves,10,Zona urbana,Espacio o Vía Pública,Masculino,23,Arma de Fuego,Violencia impulsiva o expresiva
2018,7,2018-07-17T13:40:00.000,martes,9,Zona urbana,Finca o Campo Abierto,Masculino,19,Arma Blanca,Violencia impulsiva o expresiva
2018,7,2018-07-17T05:28:00.000,martes,9,Zona urbana,Espacio o Vía Pública,Masculino,74,Arma Blanca,Violencia instrumental
2018,7,2018-07-19T00:05:00.000,jueves,6,Zona urbana,Casa,Femenino,50,Explosivos,Violencia impulsiva o expresiva
2018,7,2018-07-20T19:30:00.000,viernes,8,Zona urbana,Espacio o Vía Pública,Masculino,33,Arma Blanca,Violencia impulsiva o expresiva
2018,7,2018-07-22T00:10:00.000,domingo,6,Zona urbana,Casa,Femenino,26,Arma Blanca,Violencia impulsiva o expresiva
2018,7,2018-07-24T18:30:00.000,martes,6,Zona urbana,Casa,Masculino,18,Arma de Fuego,Violencia impulsiva o expresiva
2018,8,2018-08-08T20:20:00.000,miércoles,8,Zona urbana,Espacio o Vía Pública,Masculino,36,Arma de Fuego,Violencia impulsiva o expresiva
2018,8,2018-08-08T19:00:00.000,miércoles,4,Zona urbana,Casa,Masculino,24,Estrangulación /Asfixia,Violencia impulsiva o expresiva
2018,8,2018-08-11T21:45:00.000,sábado,2,Zona urbana,Casa,Masculino,54,Arma Blanca,Violencia impulsiva o expresiva
2018,8,2018-08-13T05:26:00.000,lunes,6,Zona urbana,Espacio o Vía Pública,Masculino,49,Arma Blanca,Violencia impulsiva o expresiva
2018,8,2018-08-14T22:10:00.000,martes,10,Zona urbana,Espacio o Vía Pública,Masculino,32,Arma de Fuego,Violencia instrumental
2018,8,2018-08-16T12:20:00.000,jueves,6,Zona urbana,Espacio o Vía Pública,Masculino,21,Arma Contundente,Violencia impulsiva o expresiva
2018,8,2018-08-19T17:30:00.000,domingo,9,Zona urbana,Espacio o Vía Pública,Masculino,31,Arma de Fuego,Violencia impulsiva o expresiva
2018,8,2018-08-26T02:00:00.000,domingo,6,Zona urbana,Espacio o Vía Pública,Masculino,19,Arma de Fuego,Violencia impulsiva o expresiva
2018,8,2018-08-27T02:00:00.000,lunes,5,Zona urbana,Espacio o Vía Pública,Masculino,26,Arma de Fuego,Violencia instrumental
2018,8,2018-08-31T21:20:00.000,viernes,6,Zona urbana,Espacio o Vía Pública,Masculino,24,Arma de Fuego,Violencia impulsiva o expresiva
2018,9,2018-09-08T07:10:00.000,sábado,6,Zona urbana,Casa,Masculino,5,Arma Contundente,Violencia impulsiva o expresiva
2018,9,2018-09-08T23:30:00.000,sábado,10,Zona urbana,Casa,Masculino,31,Arma de Fuego,Violencia instrumental
2018,9,2018-09-09T21:00:00.000,domingo,8,Zona urbana,Espacio o Vía Pública,Masculino,26,Arma de Fuego,Violencia instrumental
2018,9,2018-09-10T19:05:00.000,lunes,10,Zona urbana,Espacio o Vía Pública,Masculino,22,Arma de Fuego,Violencia instrumental
2018,9,2018-09-30T17:35:00.000,domingo,7,Zona urbana,Espacio o Vía Pública,Masculino,27,Arma de Fuego,Violencia impulsiva o expresiva
2018,10,2018-10-09T03:40:00.000,martes,8,Zona urbana,Espacio o Vía Pública,Masculino,28,Arma de Fuego,Violencia impulsiva o expresiva
2018,10,2018-10-26T10:30:00.000,viernes,Rio de la Ceibas,Zona Rural,Rio / Laguna,Masculino,18,Arma de Fuego,Violencia impulsiva o expresiva
2018,11,2018-11-02T19:00:00.000,viernes,El Caguán,Zona Rural,Espacio o Vía Pública,Masculino,38,Arma de Fuego,Violencia instrumental
2018,11,2018-11-09T23:10:00.000,viernes,El Caguán,Zona Rural,Espacio o Vía Pública,Masculino,28,Arma de Fuego,Violencia instrumental
2018,11,2018-11-09T15:00:00.000,viernes,7,Zona urbana,Espacio o Vía Pública,Masculino,25,Arma de Fuego,Violencia instrumental
2018,11,2018-11-11T00:02:25.000,domingo,8,Zona urbana,Espacio o Vía Pública,Masculino,35,Arma de Fuego,Violencia instrumental
2018,11,2018-11-24T18:20:00.000,sábado,4,Zona urbana,Otro Lugar,Femenino,30,Arma Blanca,Violencia impulsiva o expresiva
2018,11,2018-11-25T04:40:00.000,domingo,7,Zona urbana,Espacio o Vía Pública,Masculino,35,Arma Blanca,Violencia impulsiva o expresiva
2018,11,2018-11-26T02:00:00.000,lunes,10,Zona urbana,Espacio o Vía Pública,Masculino,57,Arma Blanca,Violencia impulsiva o expresiva
2018,12,2018-12-09T05:15:00.000,domingo,9,Zona urbana,Espacio o Vía Pública,Masculino,74,Arma Blanca,Violencia instrumental
2018,12,2018-12-20T23:28:00.000,jueves,6,Zona urbana,Espacio o Vía Pública,Masculino,29,Arma Blanca,Violencia impulsiva o expresiva
